,Train_loss,Train_acc,Valid_loss,Valid_acc
105,1.1383319467306137,0.75555,3.2052188873291017,0.2662
106,1.1031214505434037,0.765575,3.208740568161011,0.267
107,1.054516153037548,0.782725,3.2212003469467163,0.2652
108,1.008940052986145,0.794,3.229534912109375,0.2693
109,0.9787870734930039,0.803175,3.2592512130737306,0.2637
110,0.9341653451323509,0.8139,3.252619409561157,0.2667
111,0.8835023432970047,0.83205,3.27209050655365,0.2644
112,0.8506008341908455,0.83845,3.28795702457428,0.2666
113,0.7999035760760307,0.8557,3.323543357849121,0.2638
114,0.7746077314019203,0.8608,3.3001421689987183,0.2658
115,0.7232092186808586,0.877025,3.3474693775177,0.2615
116,0.6869767189025879,0.88705,3.3562189817428587,0.2635
117,0.647792012989521,0.897275,3.3559351682662966,0.2646
118,0.6092739224433898,0.907325,3.3981470346450804,0.264
119,0.5901252329349518,0.9121,3.415753793716431,0.2624
120,0.5412650942802429,0.924175,3.4432433366775514,0.2608
121,0.5100562535226345,0.931425,3.4472537517547606,0.2609
122,0.4772615350782871,0.940775,3.488795351982117,0.2586
123,0.4577132284641266,0.94435,3.467176818847656,0.2646
124,0.426203990727663,0.95155,3.4908118724822996,0.2649
125,0.3959099046885967,0.95715,3.507599925994873,0.2629
126,0.3730881787836552,0.962725,3.5192116498947144,0.2642
127,0.3443273089826107,0.96745,3.547549104690552,0.2611
128,0.32002901285886765,0.97195,3.5809117555618286,0.2575
129,0.2977993294596672,0.9762,3.5953299522399904,0.2584
130,0.2831934571266174,0.978675,3.619416284561157,0.2569
131,0.26819213293492794,0.9804,3.6178538322448732,0.2646
132,0.24473465383052825,0.9842,3.6168676376342774,0.2625
133,0.22752628214657306,0.986025,3.6630450963973997,0.2601
134,0.21526041105389596,0.98755,3.644301199913025,0.2604
135,0.20084420964121819,0.989125,3.6923896789550783,0.2574
136,0.19051894918084145,0.990125,3.6928617000579833,0.2573
137,0.17768157310783864,0.9908,3.7209671258926393,0.2517
138,0.16541302613914013,0.992425,3.721819257736206,0.2524
139,0.15916322506964206,0.993025,3.725099515914917,0.2586
140,0.14814642257988453,0.994225,3.7340237379074095,0.2592
141,0.14237768724560737,0.9946,3.7588238954544066,0.2623
142,0.13511182200163602,0.994775,3.781553101539612,0.2521
143,0.12436106577515602,0.995575,3.7908708572387697,0.2555
144,0.1183908823877573,0.996375,3.7885695695877075,0.2572
145,0.11336175948381425,0.997,3.8149044036865236,0.2571
146,0.10819675419479609,0.996925,3.814111089706421,0.2577
147,0.10150648970156909,0.9974,3.8354674577713013,0.2564
148,0.09690949376672506,0.997825,3.8319048643112184,0.2577
149,0.09342104960232973,0.997925,3.8460174322128298,0.2546
150,0.08935729842633008,0.99805,3.866263580322266,0.257
151,0.08660771436989308,0.9984,3.873165416717529,0.2513
152,0.08195415996015072,0.99835,3.8681572914123534,0.2588
153,0.08004420846700669,0.997975,3.900748610496521,0.2543
154,0.07673405557870865,0.9984,3.8934294462203978,0.2556
155,0.07195277828723193,0.998725,3.908226799964905,0.2528
156,0.06960771549493075,0.99875,3.9130844593048097,0.2558
157,0.06720571583136917,0.99895,3.9318175315856934,0.2534
158,0.0655936811119318,0.9988,3.9399436712265015,0.2534
159,0.0626166851259768,0.999125,3.9336618423461913,0.2557
160,0.06098276311531663,0.999075,3.951803469657898,0.2547
161,0.05956450123339892,0.999025,3.9557990789413453,0.2552
162,0.05679460000246763,0.999275,3.959581971168518,0.2576
163,0.05431217774748802,0.999125,3.9754995346069335,0.2575
164,0.053671251703053716,0.99925,3.9760021448135374,0.2566
165,0.05146439615637064,0.9992,3.9765790462493897,0.2533
166,0.04981562988832593,0.999325,3.9829956769943236,0.2552
167,0.04834222020581365,0.999425,3.9923679351806642,0.2564
168,0.04661890110000968,0.999375,3.9981085777282717,0.255
169,0.04596041226759553,0.9993,4.010930585861206,0.255
170,0.045352204144001006,0.99935,4.016932511329651,0.2538
171,0.043530152551829814,0.999325,4.019831252098084,0.2556
172,0.04252636795863509,0.99945,4.036170506477356,0.2544
173,0.0412786602973938,0.9994,4.037668061256409,0.2542
174,0.0405228833667934,0.99945,4.037291717529297,0.2532
175,0.03891960131004453,0.999625,4.0577449083328245,0.253
176,0.03831413304433227,0.99945,4.054557466506958,0.2546
177,0.03698565699160099,0.99955,4.056403708457947,0.2529
178,0.036123756784945726,0.9995,4.0641721248626705,0.2536
179,0.035865921434015034,0.999475,4.070397663116455,0.2569
180,0.03523269332945347,0.999475,4.083974170684814,0.2531
181,0.03577988874167204,0.999525,4.0854216575622555,0.2533
182,0.03448640201240778,0.999525,4.081320953369141,0.2529
183,0.0328829042147845,0.9996,4.082235789299011,0.2563
184,0.031833706283941866,0.999575,4.096694445610046,0.2548
185,0.031496448535472156,0.9996,4.110243606567383,0.2521
186,0.030667730281129478,0.999575,4.107676982879639,0.2551
187,0.030229125125333666,0.999575,4.104778599739075,0.2535
188,0.02954065902158618,0.999675,4.113455438613892,0.2512
189,0.028957192599773408,0.999575,4.122566723823548,0.2545
190,0.028693661978468298,0.999575,4.133616590499878,0.2545
191,0.02812494458630681,0.99955,4.138620138168335,0.2539
192,0.027509372681379318,0.9996,4.1318063020706175,0.2533
193,0.027148987678810955,0.9996,4.142690992355346,0.2538
194,0.026843887660652398,0.999525,4.143258786201477,0.2558
195,0.02616962231695652,0.999675,4.146223354339599,0.2551
196,0.025645346287637948,0.9996,4.14814248085022,0.2548
197,0.02522574532777071,0.999575,4.1569153547286986,0.252
198,0.02493292945437133,0.999675,4.159352374076843,0.2514
199,0.02463451037183404,0.99955,4.1657514572143555,0.2538
200,0.02416763878427446,0.999625,4.164006042480469,0.2542
201,0.02371328747831285,0.999575,4.1743175983428955,0.2534
202,0.023450772976502776,0.9996,4.184753370285034,0.2531
203,0.02293446669355035,0.9996,4.178448915481567,0.2539
204,0.022605349775403738,0.9997,4.1843983173370365,0.253
205,0.022630020743235946,0.999575,4.185757780075074,0.2528
206,0.022065811837092043,0.999575,4.195513391494751,0.254
207,0.021888923086225986,0.999575,4.193731260299683,0.2545
208,0.02134154592640698,0.9997,4.2009203910827635,0.2537
209,0.0214988945517689,0.9996,4.212114477157593,0.2525
210,0.020727675501257183,0.999625,4.212824964523316,0.2523
211,0.020653460128232836,0.9996,4.207865142822266,0.2502
212,0.020359619148075582,0.999575,4.216938638687134,0.2522
213,0.020440877182409167,0.99945,4.224432802200317,0.2518
214,0.019817577628418803,0.99965,4.2297920227050785,0.253
215,0.020031248312443496,0.99965,4.226849985122681,0.2525
216,0.019495734199881553,0.9996,4.2312475681304935,0.2522
217,0.018851767154410483,0.9996,4.234560489654541,0.2542
218,0.01866777935065329,0.999625,4.235214757919311,0.2528
219,0.0184309464879334,0.99965,4.23493185043335,0.2532
220,0.01867279578000307,0.9996,4.2475687026977536,0.255
221,0.017919506458565593,0.9997,4.244737577438355,0.2531
222,0.018158133421093226,0.9996,4.245686149597168,0.2541
223,0.01749905585311353,0.999725,4.254843044281006,0.2522
224,0.017375690583139657,0.999575,4.262794113159179,0.2516
225,0.01772647025063634,0.999675,4.259155416488648,0.2506
226,0.017251285072416068,0.999675,4.267560291290283,0.2531
227,0.016941878758370877,0.999675,4.258018732070923,0.252
228,0.016645080968737604,0.999675,4.273249959945678,0.2539
229,0.016412705066613853,0.9997,4.264889287948608,0.253
230,0.01657477512490004,0.999575,4.287675571441651,0.2515
231,0.01648016080725938,0.99955,4.27155179977417,0.2495
232,0.015753175504505633,0.999725,4.2799108028411865,0.2529
233,0.015753130288794638,0.99965,4.278276348114014,0.2499
234,0.015593740553595126,0.999625,4.2856110572814945,0.2526
235,0.015373531775549055,0.999725,4.292624759674072,0.2499
236,0.015368266450241207,0.999725,4.288828992843628,0.2516
237,0.015086974599398673,0.99965,4.295472860336304,0.2515
238,0.024602522095665335,0.99865,4.292779731750488,0.249
239,0.017379471845924855,0.999675,4.289741516113281,0.2538
240,0.01504449627827853,0.999625,4.299381494522095,0.2519
241,0.01461409255862236,0.9997,4.3036168098449705,0.253
242,0.014470639708451926,0.999725,4.30254373550415,0.2524
243,0.014435696555301547,0.99965,4.313045835494995,0.2512
244,0.01404956781771034,0.9997,4.313586616516114,0.2521
245,0.013875175337307154,0.99975,4.320461082458496,0.2527
246,0.01392839215695858,0.99965,4.30840277671814,0.2512
247,0.013524002651683987,0.99975,4.316942405700684,0.2531
248,0.01389991685282439,0.999625,4.325774478912353,0.2508
249,0.013589947228319943,0.99965,4.3210289001464846,0.2518
250,0.013469988363794982,0.9997,4.328235769271851,0.2504
251,0.013392125885002316,0.99965,4.328899097442627,0.2523
252,0.013093314645811916,0.999625,4.3376508235931395,0.2515
253,0.013040285790339112,0.999775,4.330158376693726,0.2517
254,0.01287406417541206,0.999675,4.341743278503418,0.2518
255,0.012915288121439517,0.999675,4.339125537872315,0.2519
256,0.01297967133577913,0.999625,4.345743894577026,0.2539
257,0.012600177247077227,0.999675,4.3464405059814455,0.2522
258,0.012347586709074676,0.999775,4.34555196762085,0.2514
259,0.012103333347477018,0.999725,4.354215621948242,0.2529
260,0.012139986664988101,0.999775,4.353580808639526,0.2531
261,0.011922745825722813,0.9997,4.3569560050964355,0.2515
262,0.011981016467325389,0.9997,4.360315132141113,0.2493
263,0.012228014087304473,0.999675,4.364891433715821,0.2498
264,0.011699071316979826,0.99975,4.362161111831665,0.2525
265,0.011482667434029281,0.999725,4.363237714767456,0.252
266,0.011516606993973255,0.9997,4.368164873123169,0.2517
267,0.011428641248494386,0.999625,4.367334318161011,0.2523
268,0.011352786677889526,0.99975,4.3737144947052,0.2509
269,0.011178391287103295,0.999725,4.3655884742736815,0.2508
270,0.011416554870083927,0.9997,4.373146915435791,0.2495
271,0.011081798956729472,0.999775,4.382490730285644,0.2507
272,0.011050964565947652,0.999725,4.3721795082092285,0.2528
273,0.010804507439024747,0.999725,4.383817672729492,0.2524
274,0.01081994518171996,0.99975,4.379820394515991,0.2504
275,0.010756891616620124,0.999675,4.390380191802978,0.2521
276,0.011009097727946938,0.9996,4.384694290161133,0.2523
277,0.010597173892892896,0.9997,4.389876651763916,0.2514
278,0.010503691248595714,0.999775,4.38851637840271,0.253
279,0.010372053110040724,0.999725,4.394186639785767,0.2508
280,0.010298836464062332,0.999725,4.39560375213623,0.2514
281,0.010254163853824138,0.999725,4.396891736984253,0.2531
282,0.010056095430627465,0.999725,4.407672882080078,0.2528
283,0.01014663262758404,0.9997,4.40380220413208,0.2507
284,0.010260140313766897,0.9997,4.410084581375122,0.2508
285,0.010661638248711825,0.999725,4.405748176574707,0.251
286,0.010181780043058097,0.999675,4.413842439651489,0.2525
287,0.010089461482129991,0.9997,4.412170505523681,0.2522
288,0.010006266529671848,0.99965,4.417179870605469,0.2504
289,0.009752227948047221,0.999775,4.414382553100586,0.2515
290,0.009699803008697928,0.999675,4.416507339477539,0.25
291,0.009769087634049356,0.9997,4.416559076309204,0.2519
292,0.009503114712424576,0.99975,4.422212028503418,0.2538
293,0.009380342275835573,0.999675,4.419754886627198,0.2507
294,0.009360067825764418,0.9997,4.430740451812744,0.2526
295,0.009430907294154167,0.999675,4.425776386260987,0.252
296,0.009514722158201039,0.999725,4.432467985153198,0.2499
297,0.009108334640040993,0.9998,4.4283264636993405,0.2514
298,0.009016617783345282,0.9997,4.4286784648895265,0.2513
299,0.009286317555233837,0.999675,4.4346636772155765,0.2528
300,0.008840753207914531,0.99975,4.432773065567017,0.2511
301,0.009049171698279679,0.999775,4.437599945068359,0.2532
302,0.008817572542466224,0.999825,4.443227863311767,0.2491
303,0.008804283174686133,0.999775,4.439076852798462,0.2489
304,0.008581862132996321,0.999775,4.446866750717163,0.2519
305,0.00867638187482953,0.99975,4.442975044250488,0.2523
306,0.008645331882871688,0.9997,4.452439069747925,0.2518
307,0.008759165625087917,0.999625,4.449347877502442,0.2516
308,0.009063456289004535,0.999625,4.446809434890747,0.2518
309,0.00873107104562223,0.999775,4.452069282531738,0.2512
310,0.008404068381059915,0.99975,4.4470757961273195,0.2526
311,0.008455474174115806,0.999725,4.450456523895264,0.252
312,0.009050586621742695,0.9996,4.459570741653442,0.2496
313,0.008483934681862593,0.9997,4.4508226871490475,0.2508
314,0.008433803170919418,0.99965,4.46233606338501,0.2518
315,0.008318427810445428,0.99965,4.466824054718018,0.2508
316,0.008141085330862552,0.999725,4.468866014480591,0.25
317,0.00802728922571987,0.99975,4.465046644210815,0.2513
318,0.007944071548990905,0.9997,4.461430263519287,0.2505
319,0.00841334400465712,0.999725,4.467479848861695,0.251
320,0.007883719145320356,0.9997,4.466547679901123,0.2532
321,0.0077952643507160245,0.999775,4.4820239543914795,0.2525
322,0.007744501659180969,0.999725,4.473598766326904,0.2517
323,0.008089855138678104,0.9997,4.4751953125,0.2505
324,0.007895377941895276,0.9997,4.48313307762146,0.2518
325,0.007647055597044527,0.9997,4.475192832946777,0.2507
326,0.0076383429230190815,0.999725,4.480597019195557,0.2521
327,0.00770569775486365,0.999675,4.478886604309082,0.2511
328,0.019882152718491853,0.998025,4.507979440689087,0.2443
329,0.020262294821441172,0.99865,4.471131229400635,0.2482
330,0.012746985629200935,0.999525,4.452042818069458,0.25
331,0.008364489150699228,0.999725,4.466230249404907,0.2519
332,0.007897895749192686,0.999725,4.465120077133179,0.2527
333,0.007840052037499845,0.9997,4.467442226409912,0.2498
334,0.007660181610845029,0.999725,4.479546928405762,0.2506
335,0.007446074998006225,0.9997,4.482241153717041,0.2511
336,0.007573353091720492,0.9997,4.483093786239624,0.2497
337,0.007398445613216609,0.99975,4.483485317230224,0.2517
338,0.00720555653097108,0.999725,4.485413503646851,0.2503
339,0.007084251509513706,0.99975,4.487216281890869,0.2495
340,0.007153742481023073,0.999675,4.490978479385376,0.2511
341,0.0070723703829571605,0.999725,4.4947509765625,0.2514
342,0.006925332546234131,0.99985,4.496284437179566,0.2511
343,0.0069446572219021615,0.9997,4.509021663665772,0.2514
344,0.007052401977125556,0.999775,4.49378776550293,0.2517
345,0.006797423458192497,0.999775,4.496788215637207,0.2523
346,0.0069096763618290424,0.999725,4.4980017185211185,0.2503
347,0.006783579243347049,0.999725,4.497008275985718,0.2505
348,0.007104158611036837,0.9997,4.5056287288665775,0.2519
349,0.006884376495145261,0.9997,4.506981992721558,0.2518
350,0.006688824819866568,0.999675,4.509295225143433,0.2503
351,0.006875719083473087,0.999675,4.507850790023804,0.2538
352,0.006778453232254833,0.999775,4.51103982925415,0.2513
353,0.006624935707077384,0.999725,4.509428310394287,0.25
354,0.006613581022247672,0.9997,4.511294841766357,0.2512
355,0.006396465247962624,0.99975,4.51963586807251,0.2507
356,0.006512175523675978,0.999725,4.518332672119141,0.2505
357,0.0066702996613457795,0.999675,4.524863386154175,0.2516
358,0.006366289150901139,0.9998,4.520064496994019,0.2519
359,0.0064318104297854005,0.999725,4.526478004455567,0.251
360,0.006351738446392119,0.99975,4.523767137527466,0.25
361,0.006295433931518346,0.999775,4.526248455047607,0.2514
362,0.006295698729809373,0.99975,4.528055953979492,0.2507
363,0.006497906125150621,0.9997,4.534099483489991,0.249
364,0.0067981721018441025,0.999725,4.535876941680908,0.2509
365,0.00625432007946074,0.9997,4.532325553894043,0.2496
366,0.006082414637785405,0.9998,4.535722446441651,0.2499
367,0.0061601327499374746,0.99975,4.534960126876831,0.2516
368,0.006945005140732974,0.999575,4.545301914215088,0.2486
369,0.017755437223240734,0.9981,4.577481889724732,0.2444
370,0.022852302226237953,0.998275,4.5307084083557125,0.2465
371,0.010963201452977956,0.999575,4.519640827178955,0.252
372,0.006897846143692732,0.999725,4.5205573558807375,0.251
373,0.006539369700476527,0.9997,4.528065919876099,0.2519
374,0.006416743225418031,0.999625,4.517069387435913,0.2523
375,0.006241096975281834,0.999725,4.525142049789428,0.2524
376,0.0061234059045091275,0.9997,4.532307481765747,0.2532
377,0.005967191956005991,0.9997,4.533708381652832,0.2514
378,0.005944364948663861,0.999725,4.537559223175049,0.2506
379,0.005916788254398853,0.999725,4.538847494125366,0.251
380,0.0058920459356158975,0.99975,4.537712669372558,0.2507
381,0.005799111840315163,0.999725,4.543524694442749,0.2518
382,0.005720526061486453,0.99975,4.547637701034546,0.2511
383,0.005726810265332461,0.99975,4.5459969997406,0.2513
384,0.005972370877861977,0.999725,4.549627637863159,0.2507
385,0.005718189477920532,0.999725,4.552222442626953,0.251
386,0.0057789678336121145,0.999725,4.551373291015625,0.2512
387,0.005588847666513175,0.9998,4.551352024078369,0.2505
388,0.005592023639474064,0.9998,4.550623369216919,0.2512
389,0.005800082860514521,0.999675,4.557618284225464,0.2534
390,0.009672300447709859,0.998975,4.564753770828247,0.2467
391,0.009801450977101922,0.99955,4.561337327957153,0.251
392,0.006059632799588144,0.9998,4.551459932327271,0.2517
393,0.005779069883283227,0.999725,4.560440731048584,0.2492
394,0.0055006805225275455,0.999725,4.563513898849488,0.2506
395,0.005685250461101532,0.9997,4.563810920715332,0.2514
396,0.005591777816880495,0.999775,4.558121013641357,0.2489
397,0.005554222909267992,0.9997,4.561244535446167,0.2504
398,0.0056974498904310165,0.99965,4.5690021991729735,0.2508
399,0.005324477783869952,0.999725,4.5675718784332275,0.2517
400,0.005292039678897709,0.999775,4.564077663421631,0.2528
401,0.005258050293195993,0.999775,4.572948789596557,0.2514
402,0.005221726559102535,0.999775,4.571901559829712,0.2506
403,0.005240298481658101,0.9998,4.572264671325684,0.2506
404,0.0051970440545119345,0.9998,4.5728506565094,0.2505
405,0.005242352082859725,0.999775,4.576946210861206,0.2499
406,0.005117934348527342,0.9998,4.578832054138184,0.2515
407,0.0051074563874863085,0.999775,4.578343057632447,0.2509
408,0.005145672033540905,0.9997,4.576742887496948,0.2517
409,0.00505505243781954,0.999825,4.582254076004029,0.2505
410,0.0054375689011067155,0.9997,4.589738035202027,0.2493
411,0.005087399657350033,0.999725,4.5791504859924315,0.253
412,0.0050751448259688916,0.99975,4.581537771224975,0.2519
413,0.005036501318681985,0.999775,4.5850841999053955,0.2501
414,0.004984223225619644,0.999725,4.586608219146728,0.2512
415,0.004919477039948106,0.999775,4.587853288650512,0.2513
416,0.004949953372124583,0.999775,4.5910093784332275,0.2512
417,0.004890909022651613,0.999775,4.58862338066101,0.2501
418,0.004934504185803235,0.99975,4.597565412521362,0.2502
419,0.004883708711713552,0.999775,4.592859745025635,0.2521
420,0.004886629269458353,0.99975,4.591571950912476,0.2515
421,0.0048224277095869185,0.999725,4.597900485992431,0.2516
422,0.004769382020458579,0.9998,4.596822118759155,0.2513
423,0.004800857824739069,0.999775,4.597214794158935,0.2518
424,0.004840784252155572,0.99975,4.606409120559692,0.2501
425,0.004723932663910091,0.9998,4.600623273849488,0.2516
426,0.004735519690439105,0.99975,4.602272462844849,0.2518
427,0.004769382579252124,0.99975,4.610579919815064,0.2512
428,0.004819481947924942,0.99975,4.605511617660523,0.2513
429,0.004742230114061385,0.99975,4.60643835067749,0.2512
430,0.004764957271981984,0.99975,4.610359811782837,0.2498
431,0.004700194566976279,0.999725,4.611969995498657,0.2504
432,0.004738845909014344,0.999725,4.609993362426758,0.2511
433,0.004619123390875756,0.999775,4.611429166793823,0.2505
434,0.00462228509131819,0.999725,4.609888744354248,0.2522
435,0.004640885372646153,0.9997,4.610560083389283,0.251
436,0.004567395802587271,0.99975,4.612137746810913,0.2513
437,0.004568305413704366,0.999825,4.6178727626800535,0.2522
438,0.004585707047954202,0.9998,4.610093116760254,0.2512
439,0.004655358660966158,0.99975,4.622461795806885,0.2485
440,0.004658696241676807,0.99975,4.625048542022705,0.2479
441,0.004541256721131504,0.99975,4.6173240661621096,0.2506
442,0.004502722888719291,0.99975,4.621423578262329,0.2518
443,0.004455299628898501,0.999725,4.6218634128570555,0.2511
444,0.004407667880877852,0.999725,4.622388696670532,0.252
445,0.004414068092592061,0.99975,4.619326400756836,0.2519
446,0.004413526761345566,0.99975,4.619566583633423,0.2507
447,0.004362651868723333,0.99975,4.6246254444122314,0.2504
448,0.004635341744869947,0.9997,4.6342072010040285,0.2503
449,0.0054308962658979,0.9997,4.63110842704773,0.2539
450,0.004502496239729226,0.999725,4.630448818206787,0.2491
451,0.004336679878178984,0.99975,4.630497121810913,0.2492
452,0.004446444404311478,0.9997,4.639234781265259,0.2505
453,0.00444366317242384,0.99975,4.629139471054077,0.251
454,0.0043332278786692765,0.9998,4.628515434265137,0.252
455,0.004335058509605005,0.999775,4.629778146743774,0.2509
456,0.00441655712784268,0.999675,4.635405206680298,0.2508
457,0.004393934598192572,0.9997,4.637183618545532,0.2507
458,0.004416671942453832,0.9997,4.63711838722229,0.2503
459,0.00422073412919417,0.99975,4.6402068614959715,0.2504
460,0.004237574693979696,0.9998,4.636319637298584,0.2502
461,0.004328343766974285,0.999725,4.63828706741333,0.2512
462,0.0041821418562904,0.9998,4.644221830368042,0.2504
463,0.0043972904037218544,0.99975,4.640088605880737,0.2517
464,0.004214158997638151,0.999775,4.644117021560669,0.252
465,0.004146292008226737,0.999775,4.651436853408813,0.2492
466,0.0040995529212523255,0.999825,4.64308795928955,0.2506
467,0.0040451191598549485,0.9998,4.649805784225464,0.2503
468,0.004067172086797655,0.999775,4.650363779067993,0.2513
469,0.004920941015006975,0.99965,4.652390193939209,0.2491
470,0.006166924850549549,0.9995,4.662823343276978,0.248
471,0.008403430157341064,0.99905,4.718901014328003,0.2436
472,0.012289363739546389,0.998925,4.672612476348877,0.2453
473,0.006808154110331088,0.999725,4.637867593765259,0.249
474,0.005870623455848545,0.9996,4.666532182693482,0.2429
475,0.005019622808322311,0.99965,4.63389105796814,0.2487
476,0.004797616438008845,0.9996,4.635599040985108,0.2501
477,0.004150833858875558,0.99975,4.648854970932007,0.2509
