,Train_loss,Train_acc,Valid_loss,Valid_acc
76,0.00018793881808960579,1.0,3.0386521792411805,0.568
77,0.00018440035990352043,1.0,3.042798979282379,0.5678
78,0.00018104294629665675,1.0,3.047786536216736,0.5678
79,0.0001777386729736463,1.0,3.052049071788788,0.5681
80,0.00017460544220739393,1.0,3.056448426246643,0.5678
81,0.00017155186736999894,1.0,3.060852611064911,0.5676
82,0.0001686074572717189,1.0,3.064812263250351,0.5678
83,0.00016577819547819672,1.0,3.0694213914871216,0.568
84,0.00016304141601722222,1.0,3.0734489583969116,0.5679
85,0.0001603856697693118,1.0,3.077133231163025,0.5679
86,0.00015777316139065078,1.0,3.081352484226227,0.568
87,0.00015530676382695673,1.0,3.0850921046733855,0.5681
88,0.00015292878848413238,1.0,3.0890574932098387,0.5681
89,0.00015054076588057796,1.0,3.093206471204758,0.5681
90,0.00014828318595391465,1.0,3.096883511543274,0.568
91,0.00014609496254706756,1.0,3.1006627607345583,0.5679
92,0.00014394818848813883,1.0,3.1047312307357786,0.5676
93,0.00014186513506501798,1.0,3.1079906249046325,0.5678
94,0.00013983131109853274,1.0,3.1119257187843323,0.5679
95,0.00013788629106784356,1.0,3.1150055050849916,0.5676
96,0.0001359733193203283,1.0,3.1185986828804015,0.5676
97,0.00013411766101853573,1.0,3.121366970539093,0.5676
98,0.00013230691620265135,1.0,3.1250773072242737,0.5681
99,0.00013054028051556087,1.0,3.1284206533432006,0.5677
